,frequentation,sur_place,livraison,semaine,jour,year,month,date,date_meteo,time,to_char,summary,icon,precipintensity,precipprobability,temperature,apparenttemperature,dewpoint,humidity,pressure,windspeed,windgust,windbearing,cloudcover,uvindex,visibility,ozone,heure
10662,0.0,Livraison,Deliveroo,5,4,2018,12,7,2018-12-07 00:00:00,1544209200,2018-07-12 20:00:00,Bruine Possible,rain,0.19,0.35,10.67,10.67,6.05,0.73,1018.61,7.64,10.8,287.0,0.75,0.0,8.838,307.2,20
10663,0.0,Livraison,KM,5,4,2018,12,7,2018-12-07 00:00:00,1544209200,2018-07-12 20:00:00,Bruine Possible,rain,0.19,0.35,10.67,10.67,6.05,0.73,1018.61,7.64,10.8,287.0,0.75,0.0,8.838,307.2,20
10664,0.0,Livraison,UberEats,5,4,2018,12,7,2018-12-07 00:00:00,1544209200,2018-07-12 20:00:00,Bruine Possible,rain,0.19,0.35,10.67,10.67,6.05,0.73,1018.61,7.64,10.8,287.0,0.75,0.0,8.838,307.2,20
10665,0.0,Sur place,,5,4,2018,12,7,2018-12-07 00:00:00,1544209200,2018-07-12 20:00:00,Bruine Possible,rain,0.19,0.35,10.67,10.67,6.05,0.73,1018.61,7.64,10.8,287.0,0.75,0.0,8.838,307.2,20
10666,0.0,À emporter,,6,2,2018,12,8,2018-12-08 00:00:00,1544266800,2018-08-12 12:00:00,Ciel Couvert,cloudy,0.09,0.25,9.87,8.5,3.75,0.66,1024.71,2.76,4.52,191.0,0.89,1.0,7.987,283.5,12
10667,0.0,Limonade,,6,2,2018,12,8,2018-12-08 00:00:00,1544266800,2018-08-12 12:00:00,Ciel Couvert,cloudy,0.09,0.25,9.87,8.5,3.75,0.66,1024.71,2.76,4.52,191.0,0.89,1.0,7.987,283.5,12
10668,0.0,Sur place,,6,2,2018,12,8,2018-12-08 00:00:00,1544266800,2018-08-12 12:00:00,Ciel Couvert,cloudy,0.09,0.25,9.87,8.5,3.75,0.66,1024.71,2.76,4.52,191.0,0.89,1.0,7.987,283.5,12
10669,0.0,À emporter,,6,3,2018,12,8,2018-12-08 00:00:00,1544281200,2018-08-12 16:00:00,Ciel Couvert,cloudy,0.04,0.19,9.75,7.89,4.43,0.69,1023.57,3.59,6.25,168.0,0.89,0.0,8.504,280.1,16
10670,0.0,Limonade,,6,3,2018,12,8,2018-12-08 00:00:00,1544281200,2018-08-12 16:00:00,Ciel Couvert,cloudy,0.04,0.19,9.75,7.89,4.43,0.69,1023.57,3.59,6.25,168.0,0.89,0.0,8.504,280.1,16
10671,0.0,Livraison,Deliveroo,6,3,2018,12,8,2018-12-08 00:00:00,1544281200,2018-08-12 16:00:00,Ciel Couvert,cloudy,0.04,0.19,9.75,7.89,4.43,0.69,1023.57,3.59,6.25,168.0,0.89,0.0,8.504,280.1,16
10672,0.0,Livraison,UberEats,6,3,2018,12,8,2018-12-08 00:00:00,1544281200,2018-08-12 16:00:00,Ciel Couvert,cloudy,0.04,0.19,9.75,7.89,4.43,0.69,1023.57,3.59,6.25,168.0,0.89,0.0,8.504,280.1,16
10673,0.0,Sur place,,6,3,2018,12,8,2018-12-08 00:00:00,1544281200,2018-08-12 16:00:00,Ciel Couvert,cloudy,0.04,0.19,9.75,7.89,4.43,0.69,1023.57,3.59,6.25,168.0,0.89,0.0,8.504,280.1,16
10674,-14.0,,,6,4,2018,12,8,2018-12-08 00:00:00,1544295600,2018-08-12 20:00:00,Bruine Possible,rain,0.15,0.41,9.66,7.56,4.66,0.71,1021.58,4.06,8.99,151.0,0.89,0.0,9.773,278.9,20
10675,0.0,À emporter,KM,6,4,2018,12,8,2018-12-08 00:00:00,1544295600,2018-08-12 20:00:00,Bruine Possible,rain,0.15,0.41,9.66,7.56,4.66,0.71,1021.58,4.06,8.99,151.0,0.89,0.0,9.773,278.9,20
10676,0.0,À emporter,,6,4,2018,12,8,2018-12-08 00:00:00,1544295600,2018-08-12 20:00:00,Bruine Possible,rain,0.15,0.41,9.66,7.56,4.66,0.71,1021.58,4.06,8.99,151.0,0.89,0.0,9.773,278.9,20
10677,0.0,Limonade,,6,4,2018,12,8,2018-12-08 00:00:00,1544295600,2018-08-12 20:00:00,Bruine Possible,rain,0.15,0.41,9.66,7.56,4.66,0.71,1021.58,4.06,8.99,151.0,0.89,0.0,9.773,278.9,20
10678,0.0,Livraison,Deliveroo,6,4,2018,12,8,2018-12-08 00:00:00,1544295600,2018-08-12 20:00:00,Bruine Possible,rain,0.15,0.41,9.66,7.56,4.66,0.71,1021.58,4.06,8.99,151.0,0.89,0.0,9.773,278.9,20
10679,0.0,Livraison,KM,6,4,2018,12,8,2018-12-08 00:00:00,1544295600,2018-08-12 20:00:00,Bruine Possible,rain,0.15,0.41,9.66,7.56,4.66,0.71,1021.58,4.06,8.99,151.0,0.89,0.0,9.773,278.9,20
10680,0.0,Livraison,UberEats,6,4,2018,12,8,2018-12-08 00:00:00,1544295600,2018-08-12 20:00:00,Bruine Possible,rain,0.15,0.41,9.66,7.56,4.66,0.71,1021.58,4.06,8.99,151.0,0.89,0.0,9.773,278.9,20
10681,0.0,Sur place,,6,4,2018,12,8,2018-12-08 00:00:00,1544295600,2018-08-12 20:00:00,Bruine Possible,rain,0.15,0.41,9.66,7.56,4.66,0.71,1021.58,4.06,8.99,151.0,0.89,0.0,9.773,278.9,20
10682,0.0,À emporter,,7,2,2018,12,9,2018-12-09 00:00:00,1544353200,2018-09-12 12:00:00,Ciel Nuageux,partly-cloudy-day,0.1,0.23,10.54,10.54,3.97,0.64,1018.63,6.59,14.81,282.0,0.75,1.0,9.764,300.9,12
10683,0.0,Limonade,,7,2,2018,12,9,2018-12-09 00:00:00,1544353200,2018-09-12 12:00:00,Ciel Nuageux,partly-cloudy-day,0.1,0.23,10.54,10.54,3.97,0.64,1018.63,6.59,14.81,282.0,0.75,1.0,9.764,300.9,12
10684,0.0,Livraison,Deliveroo,7,2,2018,12,9,2018-12-09 00:00:00,1544353200,2018-09-12 12:00:00,Ciel Nuageux,partly-cloudy-day,0.1,0.23,10.54,10.54,3.97,0.64,1018.63,6.59,14.81,282.0,0.75,1.0,9.764,300.9,12
10685,0.0,Sur place,,7,2,2018,12,9,2018-12-09 00:00:00,1544353200,2018-09-12 12:00:00,Ciel Nuageux,partly-cloudy-day,0.1,0.23,10.54,10.54,3.97,0.64,1018.63,6.59,14.81,282.0,0.75,1.0,9.764,300.9,12
10686,0.0,À emporter,,7,3,2018,12,9,2018-12-09 00:00:00,1544367600,2018-09-12 16:00:00,Ciel Nuageux,partly-cloudy-day,0.02,0.14,11.51,11.51,2.67,0.55,1019.58,6.9,13.74,298.0,0.75,0.0,12.014,308.4,16
10687,0.0,Limonade,,7,3,2018,12,9,2018-12-09 00:00:00,1544367600,2018-09-12 16:00:00,Ciel Nuageux,partly-cloudy-day,0.02,0.14,11.51,11.51,2.67,0.55,1019.58,6.9,13.74,298.0,0.75,0.0,12.014,308.4,16
10688,0.0,Livraison,UberEats,7,3,2018,12,9,2018-12-09 00:00:00,1544367600,2018-09-12 16:00:00,Ciel Nuageux,partly-cloudy-day,0.02,0.14,11.51,11.51,2.67,0.55,1019.58,6.9,13.74,298.0,0.75,0.0,12.014,308.4,16
10689,0.0,Sur place,,7,3,2018,12,9,2018-12-09 00:00:00,1544367600,2018-09-12 16:00:00,Ciel Nuageux,partly-cloudy-day,0.02,0.14,11.51,11.51,2.67,0.55,1019.58,6.9,13.74,298.0,0.75,0.0,12.014,308.4,16
10690,-12.0,,,7,4,2018,12,9,2018-12-09 00:00:00,1544382000,2018-09-12 20:00:00,Ciel Couvert,cloudy,0.0,0.0,11.55,11.55,4.26,0.61,1022.06,7.28,12.91,304.0,0.89,0.0,10.543,311.4,20
10691,0.0,À emporter,,7,4,2018,12,9,2018-12-09 00:00:00,1544382000,2018-09-12 20:00:00,Ciel Couvert,cloudy,0.0,0.0,11.55,11.55,4.26,0.61,1022.06,7.28,12.91,304.0,0.89,0.0,10.543,311.4,20
10692,0.0,Limonade,,7,4,2018,12,9,2018-12-09 00:00:00,1544382000,2018-09-12 20:00:00,Ciel Couvert,cloudy,0.0,0.0,11.55,11.55,4.26,0.61,1022.06,7.28,12.91,304.0,0.89,0.0,10.543,311.4,20
10693,0.0,Livraison,Deliveroo,7,4,2018,12,9,2018-12-09 00:00:00,1544382000,2018-09-12 20:00:00,Ciel Couvert,cloudy,0.0,0.0,11.55,11.55,4.26,0.61,1022.06,7.28,12.91,304.0,0.89,0.0,10.543,311.4,20
10694,0.0,Livraison,KM,7,4,2018,12,9,2018-12-09 00:00:00,1544382000,2018-09-12 20:00:00,Ciel Couvert,cloudy,0.0,0.0,11.55,11.55,4.26,0.61,1022.06,7.28,12.91,304.0,0.89,0.0,10.543,311.4,20
10695,0.0,Livraison,UberEats,7,4,2018,12,9,2018-12-09 00:00:00,1544382000,2018-09-12 20:00:00,Ciel Couvert,cloudy,0.0,0.0,11.55,11.55,4.26,0.61,1022.06,7.28,12.91,304.0,0.89,0.0,10.543,311.4,20
10696,0.0,Sur place,,7,4,2018,12,9,2018-12-09 00:00:00,1544382000,2018-09-12 20:00:00,Ciel Couvert,cloudy,0.0,0.0,11.55,11.55,4.26,0.61,1022.06,7.28,12.91,304.0,0.89,0.0,10.543,311.4,20
10697,-2.0,,,1,2,2018,12,10,2018-12-10 00:00:00,1544439600,2018-10-12 12:00:00,Ciel Couvert,cloudy,0.11,0.18,10.3,10.3,4.27,0.66,1028.94,4.42,7.88,340.0,0.89,1.0,9.653,298.8,12
10698,0.0,À emporter,,1,2,2018,12,10,2018-12-10 00:00:00,1544439600,2018-10-12 12:00:00,Ciel Couvert,cloudy,0.11,0.18,10.3,10.3,4.27,0.66,1028.94,4.42,7.88,340.0,0.89,1.0,9.653,298.8,12
10699,0.0,Limonade,,1,2,2018,12,10,2018-12-10 00:00:00,1544439600,2018-10-12 12:00:00,Ciel Couvert,cloudy,0.11,0.18,10.3,10.3,4.27,0.66,1028.94,4.42,7.88,340.0,0.89,1.0,9.653,298.8,12
10700,0.0,Livraison,UberEats,1,2,2018,12,10,2018-12-10 00:00:00,1544439600,2018-10-12 12:00:00,Ciel Couvert,cloudy,0.11,0.18,10.3,10.3,4.27,0.66,1028.94,4.42,7.88,340.0,0.89,1.0,9.653,298.8,12
10701,0.0,Sur place,,1,2,2018,12,10,2018-12-10 00:00:00,1544439600,2018-10-12 12:00:00,Ciel Couvert,cloudy,0.11,0.18,10.3,10.3,4.27,0.66,1028.94,4.42,7.88,340.0,0.89,1.0,9.653,298.8,12
10702,-3.0,,,1,3,2018,12,10,2018-12-10 00:00:00,1544454000,2018-10-12 16:00:00,Ciel Nuageux,partly-cloudy-day,0.03,0.1,9.11,7.45,4.01,0.7,1028.29,2.98,7.21,317.0,0.75,0.0,8.997,300.7,16
10703,0.0,À emporter,,1,3,2018,12,10,2018-12-10 00:00:00,1544454000,2018-10-12 16:00:00,Ciel Nuageux,partly-cloudy-day,0.03,0.1,9.11,7.45,4.01,0.7,1028.29,2.98,7.21,317.0,0.75,0.0,8.997,300.7,16
10704,0.0,Limonade,,1,3,2018,12,10,2018-12-10 00:00:00,1544454000,2018-10-12 16:00:00,Ciel Nuageux,partly-cloudy-day,0.03,0.1,9.11,7.45,4.01,0.7,1028.29,2.98,7.21,317.0,0.75,0.0,8.997,300.7,16
10705,0.0,Livraison,Deliveroo,1,3,2018,12,10,2018-12-10 00:00:00,1544454000,2018-10-12 16:00:00,Ciel Nuageux,partly-cloudy-day,0.03,0.1,9.11,7.45,4.01,0.7,1028.29,2.98,7.21,317.0,0.75,0.0,8.997,300.7,16
10706,0.0,Livraison,UberEats,1,3,2018,12,10,2018-12-10 00:00:00,1544454000,2018-10-12 16:00:00,Ciel Nuageux,partly-cloudy-day,0.03,0.1,9.11,7.45,4.01,0.7,1028.29,2.98,7.21,317.0,0.75,0.0,8.997,300.7,16
10707,0.0,Sur place,,1,3,2018,12,10,2018-12-10 00:00:00,1544454000,2018-10-12 16:00:00,Ciel Nuageux,partly-cloudy-day,0.03,0.1,9.11,7.45,4.01,0.7,1028.29,2.98,7.21,317.0,0.75,0.0,8.997,300.7,16
10708,-5.0,,,1,4,2018,12,10,2018-12-10 00:00:00,1544468400,2018-10-12 20:00:00,Ciel Nuageux,partly-cloudy-night,0.02,0.1,6.3,6.3,1.66,0.72,1028.94,1.22,5.85,331.0,0.75,0.0,13.951,299.7,20
10709,0.0,À emporter,,1,4,2018,12,10,2018-12-10 00:00:00,1544468400,2018-10-12 20:00:00,Ciel Nuageux,partly-cloudy-night,0.02,0.1,6.3,6.3,1.66,0.72,1028.94,1.22,5.85,331.0,0.75,0.0,13.951,299.7,20
10710,0.0,Limonade,,1,4,2018,12,10,2018-12-10 00:00:00,1544468400,2018-10-12 20:00:00,Ciel Nuageux,partly-cloudy-night,0.02,0.1,6.3,6.3,1.66,0.72,1028.94,1.22,5.85,331.0,0.75,0.0,13.951,299.7,20
10711,0.0,Livraison,Deliveroo,1,4,2018,12,10,2018-12-10 00:00:00,1544468400,2018-10-12 20:00:00,Ciel Nuageux,partly-cloudy-night,0.02,0.1,6.3,6.3,1.66,0.72,1028.94,1.22,5.85,331.0,0.75,0.0,13.951,299.7,20
10712,0.0,Livraison,KM,1,4,2018,12,10,2018-12-10 00:00:00,1544468400,2018-10-12 20:00:00,Ciel Nuageux,partly-cloudy-night,0.02,0.1,6.3,6.3,1.66,0.72,1028.94,1.22,5.85,331.0,0.75,0.0,13.951,299.7,20
10713,0.0,Livraison,UberEats,1,4,2018,12,10,2018-12-10 00:00:00,1544468400,2018-10-12 20:00:00,Ciel Nuageux,partly-cloudy-night,0.02,0.1,6.3,6.3,1.66,0.72,1028.94,1.22,5.85,331.0,0.75,0.0,13.951,299.7,20
10714,0.0,Sur place,,1,4,2018,12,10,2018-12-10 00:00:00,1544468400,2018-10-12 20:00:00,Ciel Nuageux,partly-cloudy-night,0.02,0.1,6.3,6.3,1.66,0.72,1028.94,1.22,5.85,331.0,0.75,0.0,13.951,299.7,20
10715,0.0,Limonade,,2,1,2018,12,11,2018-12-11 00:00:00,1544518800,2018-11-12 10:00:00,Faibles Passages Nuageux,partly-cloudy-day,0.0,0.0,6.03,3.75,3.43,0.83,1025.79,2.98,6.87,347.0,0.19,0.0,13.903,295.0,10
10716,0.0,Sur place,,2,1,2018,12,11,2018-12-11 00:00:00,1544518800,2018-11-12 10:00:00,Faibles Passages Nuageux,partly-cloudy-day,0.0,0.0,6.03,3.75,3.43,0.83,1025.79,2.98,6.87,347.0,0.19,0.0,13.903,295.0,10
10717,0.0,À emporter,,2,2,2018,12,11,2018-12-11 00:00:00,1544526000,2018-11-12 12:00:00,Faibles Passages Nuageux,partly-cloudy-day,0.0,0.0,7.94,5.03,2.78,0.7,1024.69,4.96,6.29,350.0,0.44,1.0,11.14,294.3,12
10718,0.0,À emporter,,2,2,2018,12,11,2018-12-11 00:00:00,1544526000,2018-11-12 12:00:00,Faibles Passages Nuageux,partly-cloudy-day,0.0,0.0,7.94,5.03,2.78,0.7,1024.69,4.96,6.29,350.0,0.44,1.0,11.14,294.3,12
10719,0.0,Limonade,,2,2,2018,12,11,2018-12-11 00:00:00,1544526000,2018-11-12 12:00:00,Faibles Passages Nuageux,partly-cloudy-day,0.0,0.0,7.94,5.03,2.78,0.7,1024.69,4.96,6.29,350.0,0.44,1.0,11.14,294.3,12
10720,0.0,Limonade,,2,2,2018,12,11,2018-12-11 00:00:00,1544526000,2018-11-12 12:00:00,Faibles Passages Nuageux,partly-cloudy-day,0.0,0.0,7.94,5.03,2.78,0.7,1024.69,4.96,6.29,350.0,0.44,1.0,11.14,294.3,12
10721,0.0,Livraison,Deliveroo,2,2,2018,12,11,2018-12-11 00:00:00,1544526000,2018-11-12 12:00:00,Faibles Passages Nuageux,partly-cloudy-day,0.0,0.0,7.94,5.03,2.78,0.7,1024.69,4.96,6.29,350.0,0.44,1.0,11.14,294.3,12
10722,0.0,Sur place,,2,2,2018,12,11,2018-12-11 00:00:00,1544526000,2018-11-12 12:00:00,Faibles Passages Nuageux,partly-cloudy-day,0.0,0.0,7.94,5.03,2.78,0.7,1024.69,4.96,6.29,350.0,0.44,1.0,11.14,294.3,12
10723,0.0,Sur place,,2,2,2018,12,11,2018-12-11 00:00:00,1544526000,2018-11-12 12:00:00,Faibles Passages Nuageux,partly-cloudy-day,0.0,0.0,7.94,5.03,2.78,0.7,1024.69,4.96,6.29,350.0,0.44,1.0,11.14,294.3,12
10724,0.0,À emporter,,2,3,2018,12,11,2018-12-11 00:00:00,1544540400,2018-11-12 16:00:00,Ciel Nuageux,partly-cloudy-day,0.0,0.0,8.3,5.63,0.16,0.57,1023.6,4.59,6.63,7.0,0.61,0.0,10.003,291.1,16
10725,0.0,Limonade,,2,3,2018,12,11,2018-12-11 00:00:00,1544540400,2018-11-12 16:00:00,Ciel Nuageux,partly-cloudy-day,0.0,0.0,8.3,5.63,0.16,0.57,1023.6,4.59,6.63,7.0,0.61,0.0,10.003,291.1,16
10726,0.0,Sur place,,2,3,2018,12,11,2018-12-11 00:00:00,1544540400,2018-11-12 16:00:00,Ciel Nuageux,partly-cloudy-day,0.0,0.0,8.3,5.63,0.16,0.57,1023.6,4.59,6.63,7.0,0.61,0.0,10.003,291.1,16
10727,-9.0,,,2,4,2018,12,11,2018-12-11 00:00:00,1544554800,2018-11-12 20:00:00,Ciel Dégagé,clear-night,0.0,0.0,3.92,1.28,-0.61,0.72,1024.01,2.91,6.45,353.0,0.03,0.0,12.919,289.7,20
10728,0.0,À emporter,,2,4,2018,12,11,2018-12-11 00:00:00,1544554800,2018-11-12 20:00:00,Ciel Dégagé,clear-night,0.0,0.0,3.92,1.28,-0.61,0.72,1024.01,2.91,6.45,353.0,0.03,0.0,12.919,289.7,20
10729,0.0,Limonade,,2,4,2018,12,11,2018-12-11 00:00:00,1544554800,2018-11-12 20:00:00,Ciel Dégagé,clear-night,0.0,0.0,3.92,1.28,-0.61,0.72,1024.01,2.91,6.45,353.0,0.03,0.0,12.919,289.7,20
10730,0.0,Livraison,Deliveroo,2,4,2018,12,11,2018-12-11 00:00:00,1544554800,2018-11-12 20:00:00,Ciel Dégagé,clear-night,0.0,0.0,3.92,1.28,-0.61,0.72,1024.01,2.91,6.45,353.0,0.03,0.0,12.919,289.7,20
10731,0.0,Livraison,UberEats,2,4,2018,12,11,2018-12-11 00:00:00,1544554800,2018-11-12 20:00:00,Ciel Dégagé,clear-night,0.0,0.0,3.92,1.28,-0.61,0.72,1024.01,2.91,6.45,353.0,0.03,0.0,12.919,289.7,20
10732,0.0,Sur place,,2,4,2018,12,11,2018-12-11 00:00:00,1544554800,2018-11-12 20:00:00,Ciel Dégagé,clear-night,0.0,0.0,3.92,1.28,-0.61,0.72,1024.01,2.91,6.45,353.0,0.03,0.0,12.919,289.7,20
10733,0.0,Livraison,UberEats,3,1,2018,12,12,2018-12-12 00:00:00,1544605200,2018-12-12 10:00:00,Brumeux,fog,0.0,0.0,-1.28,-1.28,-2.21,0.93,1021.85,1.33,1.33,8.0,1.0,0.0,1.184,290.1,10
10734,0.0,Sur place,,3,1,2018,12,12,2018-12-12 00:00:00,1544605200,2018-12-12 10:00:00,Brumeux,fog,0.0,0.0,-1.28,-1.28,-2.21,0.93,1021.85,1.33,1.33,8.0,1.0,0.0,1.184,290.1,10
10735,0.0,À emporter,,3,2,2018,12,12,2018-12-12 00:00:00,1544612400,2018-12-12 12:00:00,Brumeux,fog,0.0,0.0,-1.31,-3.63,-2.29,0.93,1020.57,1.74,1.74,73.0,1.0,1.0,1.635,292.8,12
10736,0.0,À emporter,,3,2,2018,12,12,2018-12-12 00:00:00,1544612400,2018-12-12 12:00:00,Brumeux,fog,0.0,0.0,-1.31,-3.63,-2.29,0.93,1020.57,1.74,1.74,73.0,1.0,1.0,1.635,292.8,12
